AÑO,DIA,MES,DIA_SEMANA_OCURRENCIA,LOCALIDAD,GRAVEDAD,CLASE,CANTIDAD
2007,1,9,6,KENNEDY,CON HERIDOS,CHOQUE,1
2007,1,9,6,KENNEDY,CON HERIDOS,OTRO,1
2007,1,9,6,KENNEDY,CON MUERTOS,ATROPELLO,1
2007,1,9,6,KENNEDY,SOLO DANOS,CHOQUE,8
2007,1,9,6,LOS MARTIRES,CON HERIDOS,CHOQUE,1
2007,1,9,6,LOS MARTIRES,SOLO DANOS,CHOQUE,2
2007,1,9,6,PUENTE ARANDA,SOLO DANOS,CHOQUE,6
2007,1,9,6,RAFAEL URIBE URIBE,CON HERIDOS,ATROPELLO,1
2007,1,9,6,RAFAEL URIBE URIBE,SOLO DANOS,CHOQUE,2
2007,1,9,6,SAN CRISTOBAL,CON HERIDOS,CHOQUE,1
2007,1,9,6,SANTA FE,CON HERIDOS,ATROPELLO,1
2007,1,9,6,SANTA FE,CON MUERTOS,ATROPELLO,1
2007,1,9,6,SANTA FE,SOLO DANOS,CHOQUE,1
2007,1,9,6,SUBA,CON HERIDOS,ATROPELLO,4
2007,1,9,6,SUBA,CON HERIDOS,CHOQUE,1
2007,1,9,6,SUBA,SOLO DANOS,CHOQUE,7
2007,1,9,6,TEUSAQUILLO,CON HERIDOS,CHOQUE,1
2007,1,9,6,TEUSAQUILLO,CON HERIDOS,OTRO,1
2007,1,9,6,TEUSAQUILLO,CON HERIDOS,VOLCAMIENTO,1
2007,1,9,6,TEUSAQUILLO,SOLO DANOS,CHOQUE,7
2007,1,9,6,TUNJUELITO,SOLO DANOS,CHOQUE,2
2007,1,9,6,USAQUEN,CON HERIDOS,CHOQUE,1
2007,1,9,6,USAQUEN,CON HERIDOS,OTRO,1
2007,1,9,6,USAQUEN,SOLO DANOS,CHOQUE,6
2007,1,9,6,USME,SOLO DANOS,OTRO,1
2007,1,10,1,ANTONIO NARIÑO,SOLO DANOS,CHOQUE,1
2007,1,10,1,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,4
2007,1,10,1,CANDELARIA,CON HERIDOS,CHOQUE,1
2007,1,10,1,CHAPINERO,CON HERIDOS,CHOQUE,2
2007,1,10,1,CHAPINERO,CON HERIDOS,OTRO,1
2007,1,10,1,CHAPINERO,SOLO DANOS,CHOQUE,6
2007,1,10,1,CIUDAD BOLIVAR,CON HERIDOS,ATROPELLO,1
2007,1,10,1,CIUDAD BOLIVAR,CON HERIDOS,CAIDA DE OCUPANTE,1
2007,1,10,1,ENGATIVA,CON HERIDOS,ATROPELLO,3
2007,1,10,1,ENGATIVA,CON HERIDOS,CHOQUE,2
2007,1,10,1,ENGATIVA,SOLO DANOS,CHOQUE,5
2007,1,10,1,FONTIBON,CON HERIDOS,CHOQUE,1
2007,1,10,1,FONTIBON,SOLO DANOS,CHOQUE,4
2007,1,10,1,KENNEDY,CON HERIDOS,ATROPELLO,2
2007,1,10,1,KENNEDY,CON HERIDOS,CHOQUE,1
2007,1,10,1,KENNEDY,CON HERIDOS,OTRO,1
2007,1,10,1,KENNEDY,SOLO DANOS,CHOQUE,2
2007,1,10,1,LOS MARTIRES,SOLO DANOS,CHOQUE,1
2007,1,10,1,PUENTE ARANDA,CON HERIDOS,ATROPELLO,1
2007,1,10,1,PUENTE ARANDA,CON HERIDOS,CHOQUE,2
2007,1,10,1,PUENTE ARANDA,SOLO DANOS,CHOQUE,5
2007,1,10,1,SAN CRISTOBAL,CON HERIDOS,ATROPELLO,2
2007,1,10,1,SAN CRISTOBAL,CON HERIDOS,CHOQUE,1
2007,1,10,1,SAN CRISTOBAL,SOLO DANOS,CHOQUE,1
2007,1,10,1,SANTA FE,SOLO DANOS,CHOQUE,3
2007,1,10,1,SUBA,CON HERIDOS,CAIDA DE OCUPANTE,1
2007,1,10,1,SUBA,CON HERIDOS,CHOQUE,3
2007,1,10,1,SUBA,SOLO DANOS,CHOQUE,3
2007,1,10,1,TEUSAQUILLO,CON HERIDOS,OTRO,1
2007,1,10,1,TEUSAQUILLO,SOLO DANOS,CHOQUE,8
2007,1,10,1,USAQUEN,CON HERIDOS,OTRO,2
2007,1,10,1,USAQUEN,SOLO DANOS,CHOQUE,9
2007,1,10,1,USME,CON HERIDOS,OTRO,1
2007,1,10,1,USME,CON MUERTOS,CAIDA DE OCUPANTE,1
2007,1,11,4,BARRIOS UNIDOS,CON HERIDOS,CHOQUE,1
2007,1,11,4,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,6
2007,1,11,4,BOSA,SOLO DANOS,CHOQUE,1
2007,1,11,4,CANDELARIA,CON HERIDOS,CHOQUE,1
2007,1,11,4,CANDELARIA,SOLO DANOS,CHOQUE,1
2007,1,11,4,CHAPINERO,CON HERIDOS,ATROPELLO,3
2007,1,11,4,CHAPINERO,CON HERIDOS,CAIDA DE OCUPANTE,1
2007,1,11,4,CHAPINERO,SOLO DANOS,CHOQUE,4
2007,1,11,4,CIUDAD BOLIVAR,SOLO DANOS,CHOQUE,3
2007,1,11,4,ENGATIVA,CON HERIDOS,ATROPELLO,1
2007,1,11,4,ENGATIVA,CON HERIDOS,CHOQUE,2
2007,1,11,4,ENGATIVA,CON HERIDOS,VOLCAMIENTO,1
2007,1,11,4,ENGATIVA,SOLO DANOS,CHOQUE,4
2007,1,11,4,FONTIBON,CON HERIDOS,OTRO,1
2007,1,11,4,FONTIBON,SOLO DANOS,CHOQUE,6
2007,1,11,4,KENNEDY,CON HERIDOS,ATROPELLO,1
2007,1,11,4,KENNEDY,CON HERIDOS,CHOQUE,1
2007,1,11,4,KENNEDY,CON HERIDOS,VOLCAMIENTO,1
2007,1,11,4,KENNEDY,SOLO DANOS,CHOQUE,10
2007,1,11,4,LOS MARTIRES,CON HERIDOS,CHOQUE,1
2007,1,11,4,LOS MARTIRES,SOLO DANOS,CHOQUE,2
2007,1,11,4,PUENTE ARANDA,SOLO DANOS,CHOQUE,3
2007,1,11,4,RAFAEL URIBE URIBE,SOLO DANOS,CHOQUE,1
2007,1,11,4,SAN CRISTOBAL,CON HERIDOS,ATROPELLO,2
2007,1,11,4,SAN CRISTOBAL,CON HERIDOS,CHOQUE,1
2007,1,11,4,SANTA FE,SOLO DANOS,CHOQUE,1
2007,1,11,4,SUBA,CON HERIDOS,CAIDA DE OCUPANTE,1
2007,1,11,4,SUBA,CON HERIDOS,CHOQUE,1
2007,1,11,4,SUBA,SOLO DANOS,CHOQUE,4
2007,1,11,4,TEUSAQUILLO,CON HERIDOS,ATROPELLO,1
2007,1,11,4,TEUSAQUILLO,CON HERIDOS,CHOQUE,1
2007,1,11,4,TEUSAQUILLO,CON HERIDOS,OTRO,2
2007,1,11,4,TEUSAQUILLO,SOLO DANOS,CHOQUE,3
2007,1,11,4,TUNJUELITO,CON HERIDOS,CAIDA DE OCUPANTE,1
2007,1,11,4,TUNJUELITO,SOLO DANOS,CHOQUE,1
2007,1,11,4,USAQUEN,CON HERIDOS,CHOQUE,1
2007,1,11,4,USAQUEN,SOLO DANOS,CHOQUE,4
2007,1,11,4,USME,CON HERIDOS,ATROPELLO,2
2007,1,11,4,USME,CON MUERTOS,ATROPELLO,1
2007,1,11,4,USME,SOLO DANOS,CHOQUE,1
2007,1,12,6,ANTONIO NARIÑO,CON HERIDOS,ATROPELLO,2
2007,1,12,6,ANTONIO NARIÑO,SOLO DANOS,CHOQUE,4
2007,1,12,6,BARRIOS UNIDOS,CON HERIDOS,ATROPELLO,1
2007,1,12,6,BARRIOS UNIDOS,CON HERIDOS,CHOQUE,3
2007,1,12,6,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,8
2007,1,12,6,BOSA,CON HERIDOS,CHOQUE,3
2007,1,12,6,BOSA,SOLO DANOS,CHOQUE,1
2007,1,12,6,CANDELARIA,CON HERIDOS,OTRO,1
2007,1,12,6,CANDELARIA,SOLO DANOS,CHOQUE,2
2007,1,12,6,CHAPINERO,CON HERIDOS,CHOQUE,1
2007,1,12,6,CHAPINERO,SOLO DANOS,CHOQUE,7
2007,1,12,6,CIUDAD BOLIVAR,CON HERIDOS,ATROPELLO,1
2007,1,12,6,ENGATIVA,CON HERIDOS,ATROPELLO,1
2007,1,12,6,ENGATIVA,CON HERIDOS,CHOQUE,1
2007,1,12,6,ENGATIVA,CON HERIDOS,OTRO,1
2007,1,12,6,ENGATIVA,CON HERIDOS,VOLCAMIENTO,1
2007,1,12,6,ENGATIVA,SOLO DANOS,CHOQUE,6
2007,1,12,6,FONTIBON,CON HERIDOS,ATROPELLO,1
2007,1,12,6,FONTIBON,CON HERIDOS,CHOQUE,2
2007,1,12,6,FONTIBON,SOLO DANOS,CHOQUE,8
2007,1,12,6,KENNEDY,CON HERIDOS,ATROPELLO,1
2007,1,12,6,KENNEDY,CON HERIDOS,CHOQUE,3
2007,1,12,6,KENNEDY,SOLO DANOS,CHOQUE,11
2007,1,12,6,LOS MARTIRES,CON HERIDOS,ATROPELLO,2
2007,1,12,6,LOS MARTIRES,CON HERIDOS,VOLCAMIENTO,1
2007,1,12,6,LOS MARTIRES,SOLO DANOS,CHOQUE,2
2007,1,12,6,PUENTE ARANDA,CON HERIDOS,CHOQUE,2
2007,1,12,6,PUENTE ARANDA,CON HERIDOS,OTRO,2
2007,1,12,6,PUENTE ARANDA,SOLO DANOS,CHOQUE,7
2007,1,12,6,RAFAEL URIBE URIBE,CON HERIDOS,ATROPELLO,1
2007,1,12,6,RAFAEL URIBE URIBE,CON HERIDOS,CHOQUE,2
2007,1,12,6,RAFAEL URIBE URIBE,SOLO DANOS,CHOQUE,1
2007,1,12,6,SAN CRISTOBAL,CON HERIDOS,ATROPELLO,3
2007,1,12,6,SAN CRISTOBAL,CON HERIDOS,CHOQUE,1
2007,1,12,6,SAN CRISTOBAL,SOLO DANOS,CHOQUE,2
2007,1,12,6,SANTA FE,SOLO DANOS,CHOQUE,2
2007,1,12,6,SUBA,CON HERIDOS,ATROPELLO,2
2007,1,12,6,SUBA,CON HERIDOS,CAIDA DE OCUPANTE,1
2007,1,12,6,SUBA,CON HERIDOS,CHOQUE,3
2007,1,12,6,SUBA,SOLO DANOS,CHOQUE,7
2007,1,12,6,TEUSAQUILLO,CON HERIDOS,OTRO,1
2007,1,12,6,TEUSAQUILLO,SOLO DANOS,CHOQUE,3
2007,1,12,6,TUNJUELITO,CON HERIDOS,CHOQUE,2
2007,1,12,6,TUNJUELITO,SOLO DANOS,CHOQUE,1
2007,1,12,6,TUNJUELITO,SOLO DANOS,OTRO,1
2007,1,12,6,USAQUEN,CON HERIDOS,CHOQUE,2
2007,1,12,6,USAQUEN,CON HERIDOS,VOLCAMIENTO,1
2007,1,12,6,USAQUEN,SOLO DANOS,CHOQUE,15
2007,2,1,2,ANTONIO NARIÑO,CON HERIDOS,VOLCAMIENTO,1
2007,2,1,2,ANTONIO NARIÑO,SOLO DANOS,CHOQUE,3
2007,2,1,2,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,3
2007,2,1,2,BOSA,CON HERIDOS,ATROPELLO,1
2007,2,1,2,BOSA,CON HERIDOS,CAIDA DE OCUPANTE,1
2007,2,1,2,CANDELARIA,CON HERIDOS,ATROPELLO,1
2007,2,1,2,CHAPINERO,CON HERIDOS,CHOQUE,3
2007,2,1,2,CHAPINERO,CON HERIDOS,VOLCAMIENTO,1
2007,2,1,2,CHAPINERO,SOLO DANOS,CHOQUE,2
2007,2,1,2,CIUDAD BOLIVAR,SOLO DANOS,CHOQUE,1
2007,2,1,2,ENGATIVA,CON HERIDOS,ATROPELLO,1
2007,2,1,2,ENGATIVA,CON HERIDOS,CHOQUE,1
2007,2,1,2,ENGATIVA,SOLO DANOS,CHOQUE,2
2007,2,1,2,FONTIBON,CON HERIDOS,ATROPELLO,1
2007,2,1,2,FONTIBON,CON HERIDOS,CHOQUE,2
2007,2,1,2,FONTIBON,CON HERIDOS,VOLCAMIENTO,1
2007,2,1,2,FONTIBON,SOLO DANOS,CHOQUE,3
2007,2,1,2,KENNEDY,CON HERIDOS,ATROPELLO,2
2007,2,1,2,KENNEDY,CON HERIDOS,CHOQUE,5
2007,2,1,2,KENNEDY,CON HERIDOS,VOLCAMIENTO,2
2007,2,1,2,KENNEDY,SOLO DANOS,CHOQUE,4
2007,2,1,2,LOS MARTIRES,SOLO DANOS,CHOQUE,3
2007,2,1,2,PUENTE ARANDA,CON HERIDOS,CHOQUE,2
2007,2,1,2,PUENTE ARANDA,CON HERIDOS,VOLCAMIENTO,1
2007,2,1,2,PUENTE ARANDA,SOLO DANOS,CHOQUE,4
2007,2,1,2,RAFAEL URIBE URIBE,SOLO DANOS,CHOQUE,3
2007,2,1,2,SAN CRISTOBAL,CON HERIDOS,ATROPELLO,1
2007,2,1,2,SAN CRISTOBAL,CON HERIDOS,OTRO,1
2007,2,1,2,SANTA FE,CON HERIDOS,ATROPELLO,1
2007,2,1,2,SANTA FE,SOLO DANOS,CHOQUE,1
2007,2,1,2,SUBA,CON HERIDOS,VOLCAMIENTO,1
2007,2,1,2,SUBA,SOLO DANOS,CHOQUE,6
2007,2,1,2,TEUSAQUILLO,CON HERIDOS,CHOQUE,1
2007,2,1,2,TEUSAQUILLO,CON HERIDOS,VOLCAMIENTO,2
2007,2,1,2,TEUSAQUILLO,SOLO DANOS,CHOQUE,1
2007,2,1,2,TUNJUELITO,CON HERIDOS,CHOQUE,1
2007,2,1,2,USAQUEN,SOLO DANOS,CHOQUE,1
2007,2,2,5,BARRIOS UNIDOS,CON HERIDOS,ATROPELLO,1
2007,2,2,5,BARRIOS UNIDOS,CON HERIDOS,CHOQUE,2
2007,2,2,5,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,5
2007,2,2,5,BOSA,CON HERIDOS,ATROPELLO,1
2007,2,2,5,BOSA,CON HERIDOS,CHOQUE,1
2007,2,2,5,CHAPINERO,CON HERIDOS,ATROPELLO,2
2007,2,2,5,CHAPINERO,SOLO DANOS,CHOQUE,12
2007,2,2,5,CIUDAD BOLIVAR,CON HERIDOS,CAIDA DE OCUPANTE,1
2007,2,2,5,CIUDAD BOLIVAR,CON HERIDOS,CHOQUE,3
2007,2,2,5,CIUDAD BOLIVAR,CON MUERTOS,CHOQUE,1
2007,2,2,5,CIUDAD BOLIVAR,SOLO DANOS,CHOQUE,2
2007,2,2,5,ENGATIVA,SOLO DANOS,CHOQUE,8
2007,2,2,5,FONTIBON,CON HERIDOS,ATROPELLO,2
2007,2,2,5,FONTIBON,CON HERIDOS,CHOQUE,1
2007,2,2,5,FONTIBON,SOLO DANOS,CHOQUE,6
2007,2,2,5,KENNEDY,CON HERIDOS,ATROPELLO,3
2007,2,2,5,KENNEDY,CON HERIDOS,CHOQUE,3
2007,2,2,5,KENNEDY,CON HERIDOS,VOLCAMIENTO,2
2007,2,2,5,KENNEDY,SOLO DANOS,CHOQUE,8
2007,2,2,5,LOS MARTIRES,CON HERIDOS,ATROPELLO,3
2007,2,2,5,LOS MARTIRES,CON HERIDOS,CHOQUE,1
2007,2,2,5,LOS MARTIRES,SOLO DANOS,CHOQUE,1
2007,2,2,5,PUENTE ARANDA,CON HERIDOS,CHOQUE,4
2007,2,2,5,PUENTE ARANDA,CON HERIDOS,OTRO,2
2007,2,2,5,PUENTE ARANDA,SOLO DANOS,CHOQUE,6
2007,2,2,5,PUENTE ARANDA,SOLO DANOS,OTRO,1
2007,2,2,5,RAFAEL URIBE URIBE,CON HERIDOS,ATROPELLO,2
2007,2,2,5,RAFAEL URIBE URIBE,CON HERIDOS,CHOQUE,2
2007,2,2,5,SAN CRISTOBAL,CON HERIDOS,CHOQUE,1
2007,2,2,5,SAN CRISTOBAL,SOLO DANOS,CHOQUE,1
2007,2,2,5,SANTA FE,CON HERIDOS,ATROPELLO,1
2007,2,2,5,SANTA FE,CON HERIDOS,CHOQUE,1
2007,2,2,5,SANTA FE,SOLO DANOS,CHOQUE,2
2007,2,2,5,SUBA,CON HERIDOS,CHOQUE,1
2007,2,2,5,SUBA,CON HERIDOS,OTRO,1
2007,2,2,5,SUBA,SOLO DANOS,CHOQUE,8
2007,2,2,5,TEUSAQUILLO,CON HERIDOS,ATROPELLO,3
2007,2,2,5,TEUSAQUILLO,CON HERIDOS,CAIDA DE OCUPANTE,1
2007,2,2,5,TEUSAQUILLO,CON HERIDOS,CHOQUE,1
2007,2,2,5,TEUSAQUILLO,SOLO DANOS,CHOQUE,3
2007,2,2,5,TUNJUELITO,CON HERIDOS,CAIDA DE OCUPANTE,1
2007,2,2,5,TUNJUELITO,CON HERIDOS,CHOQUE,2
2007,2,2,5,TUNJUELITO,SOLO DANOS,CHOQUE,1
2007,2,2,5,USAQUEN,CON HERIDOS,ATROPELLO,1
2007,2,2,5,USAQUEN,CON HERIDOS,CHOQUE,1
2007,2,2,5,USAQUEN,CON HERIDOS,VOLCAMIENTO,1
2007,2,2,5,USAQUEN,SOLO DANOS,CHOQUE,15
2007,2,2,5,USME,CON HERIDOS,ATROPELLO,2
2007,2,2,5,USME,SOLO DANOS,CHOQUE,1
2007,2,3,5,BARRIOS UNIDOS,CON HERIDOS,CHOQUE,3
2007,2,3,5,BARRIOS UNIDOS,CON HERIDOS,OTRO,1
2007,2,3,5,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,5
2007,2,3,5,BOSA,CON HERIDOS,CAIDA DE OCUPANTE,1
2007,2,3,5,CANDELARIA,CON HERIDOS,ATROPELLO,2
2007,2,3,5,CANDELARIA,SOLO DANOS,CHOQUE,3
2007,2,3,5,CHAPINERO,CON HERIDOS,ATROPELLO,1
2007,2,3,5,CHAPINERO,CON HERIDOS,CHOQUE,3
2007,2,3,5,CHAPINERO,CON HERIDOS,OTRO,1
2007,2,3,5,CHAPINERO,SOLO DANOS,CHOQUE,5
2007,2,3,5,CIUDAD BOLIVAR,CON HERIDOS,ATROPELLO,1
2007,2,3,5,CIUDAD BOLIVAR,CON HERIDOS,CAIDA DE OCUPANTE,1
2007,2,3,5,CIUDAD BOLIVAR,SOLO DANOS,CHOQUE,4
2007,2,3,5,ENGATIVA,CON HERIDOS,ATROPELLO,2
2007,2,3,5,ENGATIVA,CON HERIDOS,CHOQUE,3
2007,2,3,5,ENGATIVA,SOLO DANOS,CHOQUE,2
2007,2,3,5,FONTIBON,CON HERIDOS,ATROPELLO,3
2007,2,3,5,FONTIBON,CON HERIDOS,OTRO,2
2007,2,3,5,FONTIBON,SOLO DANOS,CHOQUE,3
2007,2,3,5,KENNEDY,CON HERIDOS,ATROPELLO,1
2007,2,3,5,KENNEDY,CON HERIDOS,CHOQUE,2
2007,2,3,5,KENNEDY,CON HERIDOS,OTRO,1
2007,2,3,5,KENNEDY,SOLO DANOS,CHOQUE,15
2007,2,3,5,LOS MARTIRES,CON HERIDOS,OTRO,1
2007,2,3,5,LOS MARTIRES,SOLO DANOS,CHOQUE,3
2007,2,3,5,PUENTE ARANDA,CON HERIDOS,ATROPELLO,2
2007,2,3,5,PUENTE ARANDA,CON HERIDOS,CHOQUE,1
2007,2,3,5,PUENTE ARANDA,CON HERIDOS,OTRO,1
2007,2,3,5,PUENTE ARANDA,CON MUERTOS,ATROPELLO,1
2007,2,3,5,PUENTE ARANDA,SOLO DANOS,CHOQUE,5
2007,2,3,5,RAFAEL URIBE URIBE,CON HERIDOS,OTRO,1
2007,2,3,5,RAFAEL URIBE URIBE,SOLO DANOS,CHOQUE,4
2007,2,3,5,SAN CRISTOBAL,CON HERIDOS,CHOQUE,1
2007,2,3,5,SAN CRISTOBAL,SOLO DANOS,CHOQUE,2
2007,2,3,5,SANTA FE,CON HERIDOS,ATROPELLO,1
2007,2,3,5,SANTA FE,CON HERIDOS,OTRO,1
2007,2,3,5,SANTA FE,SOLO DANOS,CHOQUE,1
2007,2,3,5,SUBA,CON HERIDOS,ATROPELLO,3
2007,2,3,5,SUBA,CON HERIDOS,CAIDA DE OCUPANTE,1
2007,2,3,5,SUBA,CON HERIDOS,CHOQUE,2
2007,2,3,5,SUBA,CON HERIDOS,OTRO,1
2007,2,3,5,SUBA,SOLO DANOS,CHOQUE,6
2007,2,3,5,TEUSAQUILLO,CON HERIDOS,CHOQUE,1
2007,2,3,5,TEUSAQUILLO,CON HERIDOS,OTRO,1
2007,2,3,5,TEUSAQUILLO,SOLO DANOS,CHOQUE,8
2007,2,3,5,USAQUEN,CON HERIDOS,ATROPELLO,2
2007,2,3,5,USAQUEN,CON HERIDOS,CHOQUE,2
2007,2,3,5,USAQUEN,CON MUERTOS,ATROPELLO,1
2007,2,3,5,USAQUEN,SOLO DANOS,CHOQUE,7
2007,2,3,5,USME,CON HERIDOS,ATROPELLO,1
2007,2,3,5,USME,CON HERIDOS,CHOQUE,1
2007,2,4,1,BARRIOS UNIDOS,CON HERIDOS,ATROPELLO,1
2007,2,4,1,BARRIOS UNIDOS,CON HERIDOS,CAIDA DE OCUPANTE,1
2007,2,4,1,BARRIOS UNIDOS,CON HERIDOS,CHOQUE,1
2007,2,4,1,BARRIOS UNIDOS,CON HERIDOS,OTRO,1
2007,2,4,1,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,3
2007,2,4,1,BOSA,CON HERIDOS,ATROPELLO,2
2007,2,4,1,BOSA,CON HERIDOS,CHOQUE,1
2007,2,4,1,BOSA,SOLO DANOS,CHOQUE,3
2007,2,4,1,CHAPINERO,CON HERIDOS,ATROPELLO,2
2007,2,4,1,CHAPINERO,CON HERIDOS,CHOQUE,1
2007,2,4,1,CHAPINERO,SOLO DANOS,CHOQUE,5
2007,2,4,1,CIUDAD BOLIVAR,CON HERIDOS,ATROPELLO,1
2007,2,4,1,CIUDAD BOLIVAR,CON HERIDOS,CHOQUE,1
2007,2,4,1,CIUDAD BOLIVAR,CON HERIDOS,OTRO,1
2007,2,4,1,CIUDAD BOLIVAR,SOLO DANOS,CHOQUE,3
2007,2,4,1,ENGATIVA,CON HERIDOS,ATROPELLO,1
2007,2,4,1,ENGATIVA,CON HERIDOS,CHOQUE,2
2007,2,4,1,ENGATIVA,CON HERIDOS,OTRO,1
2007,2,4,1,ENGATIVA,SOLO DANOS,CHOQUE,4
2007,2,4,1,FONTIBON,CON HERIDOS,CHOQUE,1
2007,2,4,1,FONTIBON,SOLO DANOS,CHOQUE,2
2007,2,4,1,FONTIBON,SOLO DANOS,VOLCAMIENTO,1
2007,2,4,1,KENNEDY,CON HERIDOS,ATROPELLO,3
2007,2,4,1,KENNEDY,CON HERIDOS,CAIDA DE OCUPANTE,1
2007,2,4,1,KENNEDY,CON HERIDOS,CHOQUE,1
2007,2,4,1,KENNEDY,CON HERIDOS,OTRO,3
2007,2,4,1,KENNEDY,CON HERIDOS,VOLCAMIENTO,2
2007,2,4,1,KENNEDY,CON MUERTOS,CHOQUE,1
2007,2,4,1,KENNEDY,SOLO DANOS,CHOQUE,2
2007,2,4,1,LOS MARTIRES,CON HERIDOS,ATROPELLO,2
2007,2,4,1,LOS MARTIRES,SOLO DANOS,CHOQUE,4
2007,2,4,1,PUENTE ARANDA,CON HERIDOS,ATROPELLO,2
2007,2,4,1,PUENTE ARANDA,SOLO DANOS,CHOQUE,3
2007,2,4,1,RAFAEL URIBE URIBE,CON HERIDOS,CHOQUE,1
2007,2,4,1,RAFAEL URIBE URIBE,CON HERIDOS,OTRO,1
2007,2,4,1,RAFAEL URIBE URIBE,CON HERIDOS,VOLCAMIENTO,1
2007,2,4,1,RAFAEL URIBE URIBE,SOLO DANOS,CHOQUE,2
2007,2,4,1,SAN CRISTOBAL,CON HERIDOS,CHOQUE,1
2007,2,4,1,SAN CRISTOBAL,SOLO DANOS,CHOQUE,3
2007,2,4,1,SANTA FE,SOLO DANOS,CHOQUE,1
2007,2,4,1,SUBA,CON HERIDOS,ATROPELLO,3
2007,2,4,1,SUBA,SOLO DANOS,CHOQUE,4
2007,2,4,1,TEUSAQUILLO,CON HERIDOS,CHOQUE,2
2007,2,4,1,TEUSAQUILLO,SOLO DANOS,CHOQUE,3
2007,2,4,1,TUNJUELITO,SOLO DANOS,CHOQUE,2
2007,2,4,1,USAQUEN,CON HERIDOS,ATROPELLO,1
2007,2,4,1,USAQUEN,CON HERIDOS,CHOQUE,3
2007,2,4,1,USAQUEN,CON HERIDOS,OTRO,1
2007,2,4,1,USAQUEN,SOLO DANOS,CHOQUE,2
2007,2,4,1,USME,CON HERIDOS,OTRO,1
2007,2,5,3,BARRIOS UNIDOS,CON HERIDOS,ATROPELLO,1
2007,2,5,3,BARRIOS UNIDOS,CON HERIDOS,CHOQUE,1
2007,2,5,3,BARRIOS UNIDOS,CON HERIDOS,OTRO,1
2007,2,5,3,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,3
2007,2,5,3,BOSA,CON HERIDOS,ATROPELLO,2
2007,2,5,3,BOSA,CON HERIDOS,VOLCAMIENTO,1
2007,2,5,3,CHAPINERO,SOLO DANOS,CHOQUE,6
2007,2,5,3,CIUDAD BOLIVAR,SOLO DANOS,CHOQUE,1
2007,2,5,3,ENGATIVA,CON HERIDOS,ATROPELLO,1
2007,2,5,3,ENGATIVA,CON HERIDOS,CHOQUE,2
2007,2,5,3,ENGATIVA,SOLO DANOS,CHOQUE,8
2007,2,5,3,FONTIBON,CON HERIDOS,ATROPELLO,2
2007,2,5,3,FONTIBON,CON HERIDOS,CAIDA DE OCUPANTE,2
2007,2,5,3,FONTIBON,CON HERIDOS,CHOQUE,1
2007,2,5,3,FONTIBON,CON HERIDOS,OTRO,1
2007,2,5,3,FONTIBON,SOLO DANOS,CHOQUE,3
2007,2,5,3,KENNEDY,CON HERIDOS,ATROPELLO,4
2007,2,5,3,KENNEDY,CON HERIDOS,CHOQUE,3
2007,2,5,3,KENNEDY,CON HERIDOS,OTRO,3
2007,2,5,3,KENNEDY,SOLO DANOS,CHOQUE,6
2007,2,5,3,PUENTE ARANDA,CON HERIDOS,CHOQUE,1
2007,2,5,3,PUENTE ARANDA,CON HERIDOS,OTRO,1
2007,2,5,3,PUENTE ARANDA,CON MUERTOS,CHOQUE,1
2007,2,5,3,PUENTE ARANDA,SOLO DANOS,CHOQUE,3
2007,2,5,3,RAFAEL URIBE URIBE,CON HERIDOS,CHOQUE,1
2007,2,5,3,RAFAEL URIBE URIBE,SOLO DANOS,CHOQUE,1
2007,2,5,3,SAN CRISTOBAL,CON HERIDOS,ATROPELLO,1
2007,2,5,3,SAN CRISTOBAL,SOLO DANOS,CHOQUE,2
2007,2,5,3,SANTA FE,CON HERIDOS,ATROPELLO,1
2007,2,5,3,SANTA FE,CON HERIDOS,CHOQUE,1
2007,2,5,3,SANTA FE,SOLO DANOS,CHOQUE,5
2007,2,5,3,SUBA,CON HERIDOS,ATROPELLO,2
2007,2,5,3,SUBA,CON HERIDOS,CHOQUE,2
2007,2,5,3,SUBA,CON HERIDOS,OTRO,1
2007,2,5,3,SUBA,SOLO DANOS,CHOQUE,8
2007,2,5,3,TEUSAQUILLO,CON HERIDOS,CHOQUE,2
2007,2,5,3,TEUSAQUILLO,CON HERIDOS,OTRO,1
2007,2,5,3,TEUSAQUILLO,CON HERIDOS,VOLCAMIENTO,1
2007,2,5,3,TEUSAQUILLO,SOLO DANOS,CHOQUE,12
2007,2,5,3,TUNJUELITO,CON HERIDOS,ATROPELLO,1
2007,2,5,3,TUNJUELITO,CON HERIDOS,OTRO,1
2007,2,5,3,TUNJUELITO,SOLO DANOS,CHOQUE,1
2007,2,5,3,USAQUEN,CON HERIDOS,ATROPELLO,1
2007,2,5,3,USAQUEN,CON HERIDOS,CHOQUE,1
2007,2,5,3,USAQUEN,CON HERIDOS,OTRO,1
2007,2,5,3,USAQUEN,SOLO DANOS,CHOQUE,10
2007,2,6,6,ANTONIO NARIÑO,CON HERIDOS,ATROPELLO,1
2007,2,6,6,ANTONIO NARIÑO,CON HERIDOS,CHOQUE,1
